Experiment,Group,Age,Gender,Running,Condition,Cycle,Sample,Cue,Target,Acc,Resp,RT
TPL2,6,23,female,Meaning,none,1,1,interstice,space,0,intice,7207
TPL2,6,23,female,Meaning,none,1,2,contumacious,rebellious,0,contamin,9495
TPL2,6,23,female,Meaning,none,1,3,spoffish,fussy,0,scarey,5894
TPL2,6,23,female,Meaning,none,1,4,inculcate,instil,0,incarcer,9980
TPL2,6,23,female,Meaning,none,1,5,roil,billow,0,encompass,9262
TPL2,6,23,female,Meaning,none,1,6,burgeon,flourish,0,burdo,9986
TPL2,6,23,female,Meaning,none,1,7,peculate,embezzle,0,speculate,5342
TPL2,6,23,female,Meaning,none,1,8,compendious,concise,0,com,9809
TPL2,6,23,female,Meaning,none,1,9,gossamer,flimsy,0,shops,5933
TPL2,6,23,female,Meaning,none,1,10,objurgate,rebuke,0,obl,9933
TPL2,6,23,female,Meaning,none,1,11,minatory,threatening,0,mandatory,5226
TPL2,6,23,female,Meaning,none,1,12,blandish,flatter,0,show,5720
TPL2,6,23,female,Meaning,none,1,13,spoliate,plunder,0,demonstrate,5950
TPL2,6,23,female,Meaning,none,1,14,orotund,pompous,0,f,9944
TPL2,6,23,female,Meaning,none,1,15,slake,quench,0,cheap,4453
TPL2,6,23,female,Recall,Meaning,2,16,inculcate,instil,0,flatter,22011
TPL2,6,23,female,Recall,Meaning,2,17,orotund,pompous,0,pompus,13322
TPL2,6,23,female,Recall,Meaning,2,18,contumacious,rebellious,0,filthy,12596
TPL2,6,23,female,Recall,Meaning,2,19,burgeon,flourish,0,flatter,6894
TPL2,6,23,female,Recall,Meaning,2,20,spoffish,fussy,0,pompus,72426
TPL2,6,23,female,Recall,Meaning,2,21,blandish,flatter,1,flatter,5532
TPL2,6,23,female,Recall,Meaning,2,22,minatory,threatening,0,threaten,8015
TPL2,6,23,female,Recall,Meaning,2,23,gossamer,flimsy,0,burdon,6333
TPL2,6,23,female,Recall,Meaning,2,24,peculate,embezzle,0,spectulate,8580
TPL2,6,23,female,Recall,Meaning,2,25,spoliate,plunder,0,flatten,21895
TPL2,6,23,female,Recall,Meaning,2,26,slake,quench,0,slate,7490
TPL2,6,23,female,Recall,Meaning,2,27,compendious,concise,0,movement,9632
TPL2,6,23,female,Recall,Meaning,2,28,objurgate,rebuke,0,speculate,6909
TPL2,6,23,female,Recall,Meaning,2,29,interstice,space,1,space,6494
TPL2,6,23,female,Recall,Meaning,2,30,roil,billow,0,wallow,17059
TPL2,6,23,female,Study,none,1,1,succursal,branch,NA,NA,NA
TPL2,6,23,female,Study,none,1,2,stanchion,support,NA,NA,NA
TPL2,6,23,female,Study,none,1,3,lassitude,tiredness,NA,NA,NA
TPL2,6,23,female,Study,none,1,4,opprobrium,disgrace,NA,NA,NA
TPL2,6,23,female,Study,none,1,5,everse,overthrow,NA,NA,NA
TPL2,6,23,female,Study,none,1,6,inchoate,undeveloped,NA,NA,NA
TPL2,6,23,female,Study,none,1,7,picaroon,cheat,NA,NA,NA
TPL2,6,23,female,Study,none,1,8,plangent,noisy,NA,NA,NA
TPL2,6,23,female,Study,none,1,9,effulgent,shining,NA,NA,NA
TPL2,6,23,female,Study,none,1,10,imprecation,curse,NA,NA,NA
TPL2,6,23,female,Study,none,1,11,descry,discover,NA,NA,NA
TPL2,6,23,female,Study,none,1,12,esculent,edible,NA,NA,NA
TPL2,6,23,female,Study,none,1,13,roke,mist,NA,NA,NA
TPL2,6,23,female,Study,none,1,14,limpid,clear,NA,NA,NA
TPL2,6,23,female,Study,none,1,15,stolid,unemotional,NA,NA,NA
TPL2,6,23,female,Recall,Study,3,31,plangent,noisy,0,support,24116
TPL2,6,23,female,Recall,Study,3,32,opprobrium,disgrace,0,disgust,10719
TPL2,6,23,female,Recall,Study,3,33,lassitude,tiredness,0,mist,9262
TPL2,6,23,female,Recall,Study,3,34,descry,discover,0,shape,9918
TPL2,6,23,female,Recall,Study,3,35,stolid,unemotional,0,support,40078
TPL2,6,23,female,Recall,Study,3,36,esculent,edible,0,NA,12553
TPL2,6,23,female,Recall,Study,3,37,everse,overthrow,0,tiredness,10899
TPL2,6,23,female,Recall,Study,3,38,effulgent,shining,0,shape,30464
TPL2,6,23,female,Recall,Study,3,39,succursal,branch,0,mist,8007
TPL2,6,23,female,Recall,Study,3,40,inchoate,undeveloped,0,spare,9192
TPL2,6,23,female,Recall,Study,3,41,limpid,clear,0,tire,4847
TPL2,6,23,female,Recall,Study,3,42,stanchion,support,0,NA,1432
TPL2,6,23,female,Recall,Study,3,43,roke,mist,1,mist,2302
TPL2,6,23,female,Recall,Study,3,44,imprecation,curse,0,tideness,9621
TPL2,6,23,female,Recall,Study,3,45,picaroon,cheat,0,share,7200
